  83555     1    53.67944 -1580.00000    20.00000 
  83555     2    54.65903 -1581.43125    20.12009 
  83555     3    56.68811 -1588.50087    20.45681 
  83555     4    57.66740 -1590.97800    25.31900 
  83555     5    60.67630 -1606.37812    30.11891 
  83555     6    61.65597 -1613.01100    28.64180 
  83555     7    64.09901 -1625.10325    22.93062 
  83555     8    65.07868 -1624.99750    22.83550 
  83555     9    67.67331 -1624.90575    24.10478 
  83555    10    68.65305 -1625.00588    24.00530 
  83555    11    70.68182 -1624.71038    24.03531 
  83555    12    71.66164 -1625.11100    23.93659 
  83556     1    53.67944 -1570.00000    20.00000 
  83556     2    54.65903 -1571.40812    20.10800 
  83556     3    56.68811 -1578.50813    20.80800 
  83556     4    57.66740 -1581.00325    25.91200 
  83556     5    60.67630 -1596.51400    30.81278 
  83556     6    61.65597 -1603.13912    29.32061 
  83556     7    64.09901 -1615.33912    23.52059 
  83556     8    65.07868 -1615.23338    23.42352 
  83556     9    67.67331 -1615.13650    24.70322 
  83556    10    68.65305 -1615.24662    24.59970 
  83556    11    70.68182 -1614.94512    24.61300 
  83556    12    71.66164 -1615.35150    24.52437 
  83557     1    53.67944 -1560.00000    20.00000 
  83557     2    54.65903 -1561.41525    20.11178 
  83557     3    56.68811 -1568.49225    21.08019 
  83557     4    57.66740 -1570.99875    26.42491 
  83557     5    60.67630 -1586.80437    31.50209 
  83557     6    61.65597 -1593.43475    29.99200 
  83557     7    64.09901 -1605.62525    24.18769 
  83557     8    65.07868 -1605.52787    24.09480 
  83557     9    67.67331 -1605.44025    25.34703 
  83557    10    68.65305 -1605.54275    25.24819 
  83557    11    70.68182 -1605.23650    25.26969 
  83557    12    71.66164 -1605.71138    25.14491 
  83558     1    53.67944 -1550.00000    20.00000 
  83558     2    54.65903 -1551.80000    19.80000 
  83558     3    56.68811 -1559.50000    21.10000 
  83558     4    57.66740 -1562.18712    26.63109 
  83558     5    60.67630 -1578.18712    31.63109 
  83558     6    61.65597 -1584.88712    30.13111 
  83558     7    64.09901 -1597.48713    24.23109 
  83558     8    65.07868 -1597.39137    24.13300 
  83558     9    67.67331 -1597.29887    25.40878 
  83558    10    68.65305 -1597.42300    25.30841 
  83558    11    70.68182 -1597.11988    25.31031 
  83558    12    71.66164 -1597.59163    25.20841 
  83559     1    53.67944 -1540.00000    20.00000 
  83559     2    54.65903 -1541.79525    19.78787 
  83559     3    56.68811 -1549.57625    21.49237 
  83559     4    57.66740 -1552.28112    27.12537 
  83559     5    60.67630 -1568.40025    32.19541 
  83559     6    61.65597 -1575.02463    30.63711 
  83559     7    64.09901 -1587.64200    24.71422 
  83559     8    65.07868 -1587.55925    24.61398 
  83559     9    67.67331 -1587.45900    25.89181 
  83559    10    68.65305 -1587.56863    25.79270 
  83559    11    70.68182 -1587.26725    25.78837 
  83559    12    71.66164 -1587.74837    25.69209 
  83560     1    53.67944 -1530.00000    20.00000 
  83560     2    54.65903 -1531.80462    19.80731 
  83560     3    56.68811 -1539.60300    21.91737 
  83560     4    57.66740 -1542.29713    27.63600 
  83560     5    60.67630 -1558.42325    32.70497 
  83560     6    61.65597 -1565.04163    31.12028 
  83560     7    64.09901 -1577.62875    25.13638 
  83560     8    65.07868 -1577.52850    25.05539 
  83560     9    67.67331 -1577.44675    26.29047 
  83560    10    68.65305 -1577.54600    26.19109 
  83560    11    70.68182 -1577.25575    26.18819 
  83560    12    71.66164 -1577.72475    26.10759 
  83561     1    53.67944 -1520.00000    20.00000 
  83561     2    54.65903 -1521.79437    19.85769 
  83561     3    56.68811 -1529.59700    22.35631 
  83561     4    57.66740 -1532.28300    28.16241 
  83561     5    60.67630 -1548.55012    33.26859 
  83561     6    61.65597 -1555.16162    31.66989 
  83561     7    64.09901 -1567.85450    25.65609 
  83561     8    65.07938 -1567.74463    25.63169 
  83561     9    66.69356 -1567.46650    27.07850 
  83561    10    67.67331 -1567.66162    26.76191 
  83561    11    68.65305 -1567.77750    26.71380 
  83561    12    70.68182 -1567.47412    26.70381 
  83561    13    71.66164 -1567.94425    26.65659 
  83562     1    53.67944 -1510.00000    20.00000 
  83562     2    54.65903 -1511.77000    19.87472 
  83562     3    56.68811 -1519.61325    22.75650 
  83562     4    57.66740 -1522.30725    28.66131 
  83562     5    60.67630 -1538.61413    33.75688 
  83562     6    61.65597 -1545.22650    32.12991 
  83562     7    64.09901 -1557.91100    26.06287 
  83562     8    65.07938 -1557.79850    26.03859 
  83562     9    66.69356 -1557.51950    27.46831 
  83562    10    67.67331 -1557.63988    27.13638 
  83562    11    68.65305 -1557.82825    27.14031 
  83562    12    70.68182 -1557.51800    27.12013 
  83562    13    71.66164 -1558.00800    27.10619 
  83563     1    53.67944 -1500.00000    20.00000 
  83563     2    54.65903 -1501.78862    19.89209 
  83563     3    56.68811 -1509.73650    23.11181 
  83563     4    57.66740 -1512.23650    29.01178 
  83563     5    60.67630 -1528.53650    34.01181 
  83563     6    61.65597 -1535.14875    32.35539 
  83563     7    64.09901 -1547.84550    26.25441 
  83563     8    64.66441 -1547.72488    27.36500 
  83563     9    65.07938 -1547.73412    26.23378 
  83563    10    66.69356 -1547.46875    27.64238 
